,id,Title,Detail,Link,Update date,Publish date,Pillars,label,text,Label,Label_Score
33,1331517,"Budget debate: Patient data sharing across care teams, AI for diagnosing dementia | The Straits Times","SINGAPORE - These are the three new initiatives that the Ministry of Health (MOH) will be rolling out as part of the 2022 Budget.

Sharing patients' ...",https://www.straitstimes.com/singapore/politics/budget-debate-patient-data-sharing-across-care-teams-ai-for-diagnosing-dementia,9/3/2022 18:17,9/3/2022 17:50,I,Innovate to Advance,"SINGAPORE - These are the three new initiatives that the Ministry of Health (MOH) will be rolling out as part of the 2022 Budget.

Sharing patients' data across different settings

To help family physicians to better track their patients' condition and health trends over time, MOH has been developing a National Electronic Health Record which will synchronise information and enable access to patients' data by their care team, across different settings.

Health Minister Ong Ye Kung told Parliament on Wednesday (March 9) that aside from having access to these medical records, family doctors must also be able to share these records with other providers.

""We want to work towards a scenario that no matter where you are receiving care, for example, at GPs or dental clinics, polyclinics, hospitals, specialist clinics, nursing homes, and eldercare centres, the same data could be retrieved to support your care,"" said Mr Ong.

This comes as the Ministry looks to transform primary care - the first line of care in the community - to an even more important pillar of the healthcare system, by integrating primary care providers such as general practitioners into the system. Only three in five Singaporeans currently visit a regular doctor.

With more people accessing this shared data, and to facilitate secure data sharing, new legislation will be put in place over the next few years to govern this - known as the Health Information Bill.

Artificial intelligence for diagnosing dementia

One in 10 local seniors aged 60 and above has dementia.

However, family members or the sufferer are often unaware about the condition until the disease has become more advanced, missing the chance for early intervention.

This is partly due to early symptoms being subtle, and requiring specialised tests, which can only be administered by a trained healthcare professional.

To support the earlier detection of dementia, Project Pensieve, a technology-driven initiative, was launched.

Tapping on local clinical and technology expertise, an inter-agency team is developing a digital drawing test to estimate the risk of dementia automatically using artificial intelligence in just about 10 minutes.

Dr Liew Tau Ming, a psychiatric consultant at the Singapore General Hospital, said that the new digital tool analyses how seniors draw certain shapes and symbols.

""This is based on previous research which has shown that certain drawings, as well as the drawing sequence, can be informative in determining whether a person is at high risk of dementia,"" he added.

Seniors found to have dementia will be referred to the Memory Clinic of Singapore General Hospital for further management, said Dr Liew, who is the project's clinical lead and principal investigator.",Educate to Empower,0.7705588936805725
34,1331525,"Budget debate: Patient data sharing across care teams, AI for diagnosing dementia | The Straits Times","SINGAPORE - These are the three new initiatives that the Ministry of Health (MOH) will be rolling out as part of the 2022 Budget.

Sharing patients' ...",https://www.straitstimes.com/singapore/politics/budget-debate-patient-data-sharing-across-care-teams-ai-for-diagnosing-dementia?amp;utm_keyword=dlvr.it&amp;utm_medium=social-organic,9/3/2022 18:19,9/3/2022 17:50,I,Innovate to Advance,"SINGAPORE - These are the three new initiatives that the Ministry of Health (MOH) will be rolling out as part of the 2022 Budget.

Sharing patients' data across different settings

To help family physicians to better track their patients' condition and health trends over time, MOH has been developing a National Electronic Health Record which will synchronise information and enable access to patients' data by their care team, across different settings.

Health Minister Ong Ye Kung told Parliament on Wednesday (March 9) that aside from having access to these medical records, family doctors must also be able to share these records with other providers.

""We want to work towards a scenario that no matter where you are receiving care, for example, at GPs or dental clinics, polyclinics, hospitals, specialist clinics, nursing homes, and eldercare centres, the same data could be retrieved to support your care,"" said Mr Ong.

This comes as the Ministry looks to transform primary care - the first line of care in the community - to an even more important pillar of the healthcare system, by integrating primary care providers such as general practitioners into the system. Only three in five Singaporeans currently visit a regular doctor.

With more people accessing this shared data, and to facilitate secure data sharing, new legislation will be put in place over the next few years to govern this - known as the Health Information Bill.

Artificial intelligence for diagnosing dementia

One in 10 local seniors aged 60 and above has dementia.

However, family members or the sufferer are often unaware about the condition until the disease has become more advanced, missing the chance for early intervention.

This is partly due to early symptoms being subtle, and requiring specialised tests, which can only be administered by a trained healthcare professional.

To support the earlier detection of dementia, Project Pensieve, a technology-driven initiative, was launched.

Tapping on local clinical and technology expertise, an inter-agency team is developing a digital drawing test to estimate the risk of dementia automatically using artificial intelligence in just about 10 minutes.

Dr Liew Tau Ming, a psychiatric consultant at the Singapore General Hospital, said that the new digital tool analyses how seniors draw certain shapes and symbols.

""This is based on previous research which has shown that certain drawings, as well as the drawing sequence, can be informative in determining whether a person is at high risk of dementia,"" he added.

Seniors found to have dementia will be referred to the Memory Clinic of Singapore General Hospital for further management, said Dr Liew, who is the project's clinical lead and principal investigator.",Educate to Empower,0.7705588936805725
35,1334803,"SGH patients can now track medication balance in-app, collect medicine from selected FSCs | The Straits Times","SINGAPORE - Patients of Singapore General Hospital (SGH) can now track the remainder of their prescription medicine using mobile apps, or nominate ...",https://www.straitstimes.com/singapore/health/sgh-patients-can-now-track-medication-balance-in-app-collect-medicines-from-select-family-service-centres,17/3/2022 18:41,17/3/2022 14:33,I,Innovate to Advance,"SINGAPORE - Patients of Singapore General Hospital (SGH) can now track the remainder of their prescription medicine using mobile apps, or nominate a more digitally savvy family member to help them do so remotely.

The hospital has also tied up with social service agency Montfort Care to help patients living near its two family service centres (FSCs) in Telok Blangah with their medical needs, including having their medicine delivered to the FSCs for greater convenience.

This comes as SGH said in a statement on Wednesday (March 16) that it digitised patients' prescriptions and also enhanced its Medicines Order Service (MOS) on the HealthHub and Health Buddy mobile apps last year.

This means patients can now check in real time the number of days of medication they have left and how much of their prescription they have yet to collect, empowering them to take charge of their health and not be caught in a situation where they run out of medicine, said Ms Lim Ching Hui, a pharmacy practice manager at SGH.

Previously, patients could also view their prescriptions on HealthHub but had to track their medication balance manually.

Ms Lim said it is not uncommon for an elderly patient to lose track of his uncollected medication balance, particularly if he is on multiple medications.

Now, ""the moment patients go into the (MOS) system, they can retrieve the record of the particular prescription they want to refill, check the balance and (order) the quantity of medication they require"", she said.

Since MOS was enhanced last August, between 7,000 and 8,000 patients now use it each month to receive their medications rather than physically collect them at the hospital, said SGH. The majority are patients with chronic ailments such as hypertension, diabetes and high cholesterol.

SGH estimates that the system can benefit more than 170,000 patients who need not set foot in its pharmacy after seeing their doctors, should there be full adoption.

While the option to order prescription medicine for delivery to one's home is not new, SGH said it has been running a pilot with Montfort Care for the past three months so that its patients can get their medicine delivered to the social service agency's centres near their homes.

The pandemic has helped SGH realise that social service agencies can play a key part in meeting patients' needs, such as overcoming language gaps.

""In the past, patients would have difficulty in calling the hospital (to clarify issues about their medication) due to language barriers and long waiting lines,"" said Ms Lim.

""Community service partners have been in close contact with SGH to give feedback on these issues that patients face, and we have established this collaboration so that the contact of the pharmacist is given to partners to resolve the issue timely.""

Ms Wang Yu Hsuan, director of Montfort Care, said that its service staff are not only fluent in many languages and dialects, but also physically near patients' homes and can render support more directly.

SGH said that it is currently working with other social service agencies to expand this service to other areas in the hospital's vicinity.",Educate to Empower,0.6820600032806396
36,1318683,"Healthcare heroes honoured for work with children, elderly and cancer patients during Covid-19 | The Straits Times","SINGAPORE - While some Singaporeans would view an overseas trip during the Covid-19 pandemic as a chance for sightseeing and rest, Dr Linus Chua ...",https://www.straitstimes.com/singapore/health/healthcare-heroes-honoured-for-work-with-children-elderly-and-cancer-patients-during-covid-19?amp;utm_keyword=dlvr.it&amp;utm_medium=social-organic,8/2/2022 20:50,8/2/2022 20:17,"C,E",Care to Heal,"SINGAPORE - While some Singaporeans would view an overseas trip during the Covid-19 pandemic as a chance for sightseeing and rest, Dr Linus Chua spent his only overseas trip since 2020 in flood-hit Timor Leste, helping to build up the country's healthcare system amid a surge in coronavirus cases.

For his efforts and more, he was one of eight Superstar award recipients at this year's Singapore Health Quality Service Awards on Tuesday (Feb 8).

The awards, which recognise outstanding healthcare professionals who have shown remarkable commitment in delivering quality care and excellent patient experience, were presented at a hybrid ceremony at the Singapore General Hospital (SGH) Campus.

About 9,000 healthcare professionals and partners from 41 public and private healthcare institutions, community hospitals and agencies from the community care sector were honoured at the ceremony.

Dr Chua, who is an associate consultant in the Department of Medical Services at St Luke's Hospital, took two months of unpaid leave to go to Timor Leste in mid-April last year.

While there, he trained local medical residents in family medicine and helped some prepare for their examinations, worked on research on chronic disease management, and gave health talks at schools and hostels - all while braving failing sewerage systems, electric shocks, and getting bitten by a wild dog.

While acknowledging that there was a lot of suffering and changes to lives in Singapore during the pandemic, Dr Chua said that ""overseas, the needs are immense as well"".

He pointed out that the healthcare system in Timor Leste was under-resourced and had to deal with natural disasters and the pandemic at the same time.

Back in Singapore, Dr Chua helped form a community response team to care for elderly patients, most of whom have dementia, at home - diagnosing them, providing medication, educating their families in caregiving skills, and linking them with community care resources.",Educate to Empower,0.7302370667457581
37,1318689,"Healthcare heroes honoured for work with children, elderly and cancer patients during Covid-19 | The Straits Times","SINGAPORE - While some Singaporeans would view an overseas trip during the Covid-19 pandemic as a chance for sightseeing and rest, Dr Linus Chua ...",https://www.straitstimes.com/singapore/health/healthcare-heroes-honoured-for-work-with-children-elderly-and-cancer-patients-during-covid-19,8/2/2022 20:56,8/2/2022 20:56,"C,E",Care to Heal,"SINGAPORE - While some Singaporeans would view an overseas trip during the Covid-19 pandemic as a chance for sightseeing and rest, Dr Linus Chua spent his only overseas trip since 2020 in flood-hit Timor Leste, helping to build up the country's healthcare system amid a surge in coronavirus cases.

For his efforts and more, he was one of eight Superstar award recipients at this year's Singapore Health Quality Service Awards on Tuesday (Feb 8).

The awards, which recognise outstanding healthcare professionals who have shown remarkable commitment in delivering quality care and excellent patient experience, were presented at a hybrid ceremony at the Singapore General Hospital (SGH) Campus.

About 9,000 healthcare professionals and partners from 41 public and private healthcare institutions, community hospitals and agencies from the community care sector were honoured at the ceremony.

Dr Chua, who is an associate consultant in the Department of Medical Services at St Luke's Hospital, took two months of unpaid leave to go to Timor Leste in mid-April last year.

While there, he trained local medical residents in family medicine and helped some prepare for their examinations, worked on research on chronic disease management, and gave health talks at schools and hostels - all while braving failing sewerage systems, electric shocks, and getting bitten by a wild dog.

While acknowledging that there was a lot of suffering and changes to lives in Singapore during the pandemic, Dr Chua said that ""overseas, the needs are immense as well"".

He pointed out that the healthcare system in Timor Leste was under-resourced and had to deal with natural disasters and the pandemic at the same time.

Back in Singapore, Dr Chua helped form a community response team to care for elderly patients, most of whom have dementia, at home - diagnosing them, providing medication, educating their families in caregiving skills, and linking them with community care resources.",Educate to Empower,0.7302370667457581
38,1318961,"Healthcare heroes lauded for work with children, elderly and cancer patients during Covid-19 | The Straits Times","SINGAPORE - While some Singaporeans would view an overseas trip during the Covid-19 pandemic as a chance for sightseeing and rest, Dr Linus Chua ...",https://www.straitstimes.com/singapore/health/healthcare-heroes-honoured-for-work-with-children-elderly-and-cancer-patients-during-covid-19?amp;utm_medium=twitter,9/2/2022 2:18,8/2/2022 20:17,"C,E",Care to Heal,"SINGAPORE - While some Singaporeans would view an overseas trip during the Covid-19 pandemic as a chance for sightseeing and rest, Dr Linus Chua spent his only overseas trip since 2020 in flood-hit Timor Leste, helping to build up the country's healthcare system amid a surge in coronavirus cases.

For his efforts and more, he was one of eight Superstar award recipients at this year's Singapore Health Quality Service Awards on Tuesday (Feb 8).

The awards, which recognise outstanding healthcare professionals who have shown remarkable commitment in delivering quality care and excellent patient experience, were presented at a hybrid ceremony at the Singapore General Hospital (SGH) Campus.

About 9,000 healthcare professionals and partners from 41 public and private healthcare institutions, community hospitals and agencies from the community care sector were honoured at the ceremony.

Dr Chua, who is an associate consultant in the Department of Medical Services at St Luke's Hospital, took two months of unpaid leave to go to Timor Leste in mid-April last year.

While there, he trained local medical residents in family medicine and helped some prepare for their examinations, worked on research on chronic disease management, and gave health talks at schools and hostels - all while braving failing sewerage systems, electric shocks, and getting bitten by a wild dog.

While acknowledging that there was a lot of suffering and changes to lives in Singapore during the pandemic, Dr Chua said that ""overseas, the needs are immense as well"".

He pointed out that the healthcare system in Timor Leste was under-resourced and had to deal with natural disasters and the pandemic at the same time.

Back in Singapore, Dr Chua helped form a community response team to care for elderly patients, most of whom have dementia, at home - diagnosing them, providing medication, educating their families in caregiving skills, and linking them with community care resources.",Educate to Empower,0.7302370667457581
39,1319393,"Healthcare heroes lauded for work with children, elderly and cancer patients during Covid-19 | The Straits Times","SINGAPORE - While some Singaporeans would view an overseas trip during the Covid-19 pandemic as a chance for sightseeing and rest, Dr Linus Chua ...",https://straitstimes.com/singapore/health/healthcare-heroes-honoured-for-work-with-children-elderly-and-cancer-patients-during-covid-19,10/2/2022 0:27,8/2/2022 19:56,"C,E",Care to Heal,"SINGAPORE - While some Singaporeans would view an overseas trip during the Covid-19 pandemic as a chance for sightseeing and rest, Dr Linus Chua spent his only overseas trip since 2020 in flood-hit Timor Leste, helping to build up the country's healthcare system amid a surge in coronavirus cases.

For his efforts and more, he was one of eight Superstar award recipients at this year's Singapore Health Quality Service Awards on Tuesday (Feb 8).

The awards, which recognise outstanding healthcare professionals who have shown remarkable commitment in delivering quality care and excellent patient experience, were presented at a hybrid ceremony at the Singapore General Hospital (SGH) Campus.

About 9,000 healthcare professionals and partners from 41 public and private healthcare institutions, community hospitals and agencies from the community care sector were honoured at the ceremony.

Dr Chua, who is an associate consultant in the Department of Medical Services at St Luke's Hospital, took two months of unpaid leave to go to Timor Leste in mid-April last year.

While there, he trained local medical residents in family medicine and helped some prepare for their examinations, worked on research on chronic disease management, and gave health talks at schools and hostels - all while braving failing sewerage systems, electric shocks, and getting bitten by a wild dog.

While acknowledging that there was a lot of suffering and changes to lives in Singapore during the pandemic, Dr Chua said that ""overseas, the needs are immense as well"".

He pointed out that the healthcare system in Timor Leste was under-resourced and had to deal with natural disasters and the pandemic at the same time.

Back in Singapore, Dr Chua helped form a community response team to care for elderly patients, most of whom have dementia, at home - diagnosing them, providing medication, educating their families in caregiving skills, and linking them with community care resources.",Educate to Empower,0.7302370667457581
40,1319963,Gut health key to assessing risk of diarrhoea from taking antibiotics: SGH study | The Straits Times,"SINGAPORE - If you have experienced a bout of diarrhoea after taking antibiotics prescribed by your doctor, the cause might lie in the health ...",https://www.straitstimes.com/singapore/health/gut-health-key-to-assessing-risk-of-diarrhoea-from-taking-antibiotics-sgh-study,11/2/2022 18:50,11/2/2022 18:11,I,Innovate to Advance,"SINGAPORE - If you have experienced a bout of diarrhoea after taking antibiotics prescribed by your doctor, the cause might lie in the health of your gut microbiome.

These are the ecosystems of organisms that live in a person's digestive system, which can comprise various species of bacteria and fungi.

A study, the first of its kind, jointly conducted by researchers from Singapore General Hospital (SGH) and Singapore-MIT Alliance for Research and Technology (Smart), found that individuals with lower levels of the bacteria Faecalibacterium prausnitzii in their gut microbiome were at a higher risk of getting diarrhoea after being prescribed with antibiotics.

The F. Prausnitzii bacteria is one of the most abundant strains of bacteria in the human digestive system.

The study, which took place over a four-week period in 2019, involved 30 healthy participants who were prescribed a three-day course of orally administered amoxicillin-clavulanate, known more commonly as Augmentin. The study findings were published in the peer-reviewed scientific journal iScience in January.

Their stool samples were collected and analysed throughout the course of the study. There were significantly lower levels of the F. Prausnitzii bacteria in those who had diarrhoea than in those who did not.

The finding is significant, as the onset of diarrhoea during a course of prescribed antibiotics can lead to patients stopping their medication prematurely and ineffective treatment, according to the study's co-author, Dr Shirin Kalimuddin, a consultant at the SGH department of infectious diseases.

""The problem is very real for patients who are unable to take amoxicillin-clavulanate because it gives them diarrhoea, even though it is an effective and affordable antibiotic for their infection,"" she said.

""Knowing why may help us identify those at risk of antibiotic-associated diarrhoea, and devise treatment strategies in the future to minimise or avoid such adverse effects.""

Dr Shirin said at least one in three patients develops diarrhoea after being prescribed with amoxicillin-clavulanate, used in treating pneumonia, urinary tract infections as well as other skin and soft tissue infections.

As part of the study, the team developed a simple polymerase chain reaction (PCR) test to determine the levels of F. Prausnitzii bacteria in each of the participants.

The PCR test was used to determine the amount of F. Prausnitzii bacteria present in the stool samples collected.",Innovate to Advance,0.8327614665031433
41,1321241,Pioneer of palliative care Prof Cynthia Goh dies of pancreatic cancer at age 72 | The Straits Times,"SINGAPORE - Well-known palliative care pioneer Professor Cynthia Goh died of pancreatic cancer on Sunday (Feb 13) night at age 72.

She was one ...",https://www.straitstimes.com/singapore/community/pioneer-of-palliative-care-prof-cynthia-goh-dies-of-pancreatic-cancer-at-age-72?amp;utm_keyword=dlvr.it&amp;utm_medium=social-organic,14/2/2022 16:29,14/2/2022 16:28,C,Care to Heal,"SINGAPORE - Well-known palliative care pioneer, Professor Cynthia Goh, died of pancreatic cancer on Sunday night (Feb 13) at the age of 72 – but not before having a big say on how to spend her remaining days once she knew the end was near.

Her approach exemplified what she had always championed and done – to help the dying live out their days as comfortably and with as much dignity as possible.

“When she discovered that the cancer had come back and she had not much longer to live, we quickly went to Ireland to see the family. We had two weeks of wonderful time,” said her husband, Dr Goh Hak-Su, 73.

On her last days, he added: “She had the best palliative care from her friends and colleagues at home. She was able to die at home, which she wanted.”

Dr Goh said she was first diagnosed with pancreatic cancer in November 2019. She underwent surgery and chemotherapy till May 2020.

In August last year, a lump was found in her lung and she had surgery to remove it. In November, it was found that the cancer had spread to other parts of her body.

Prof Goh, who was one of the trailblazers in setting up hospice care and introducing palliative care in Singapore, started out as a volunteer at St Joseph’s Home in 1986.

She helped to set up palliative care services at Singapore General Hospital and National Cancer Centre Singapore in 1999, and was founding president of HCA Hospice Care, the country’s largest home hospice care provider.

In an interview with The Straits Times in 2019, Prof Goh said she recognised a need to improve the quality of life for the terminally ill, and set up hospices and palliative care in Singapore, despite being told that there was no need for such services in the 1980s.

She was born on Nov 21, 1949, in Hong Kong to a family of doctors. She attended medical school St Bartholomew’s Hospital, University of London, where she met her future husband, Dr Goh, in 1969.

Recalling their earlier days in London, Dr Goh, who is a pioneer in colorectal surgery here, said: “We were both young and idealistic. We take up medicine because we want to do what medicine should be, not to make money, but to service people, to help people.”

They married in 1974 and became parents to a daughter and a son. The family moved to Singapore in 1981.

The son, who is a 44-year-old doctor, currently resides in Dublin, Ireland, with two daughters, aged five and eight.",Innovate to Advance,0.7655889987945557
42,1321247,Pioneer of palliative care Prof Cynthia Goh dies of pancreatic cancer at age 72 | The Straits Times,"SINGAPORE - Well-known palliative care pioneer Professor Cynthia Goh died of pancreatic cancer on Sunday (Feb 13) night at age 72.

She was one ...",https://www.straitstimes.com/singapore/community/pioneer-of-palliative-care-prof-cynthia-goh-dies-of-pancreatic-cancer-at-age-72,14/2/2022 16:42,14/2/2022 16:20,C,Care to Heal,"SINGAPORE - Well-known palliative care pioneer, Professor Cynthia Goh, died of pancreatic cancer on Sunday night (Feb 13) at the age of 72 – but not before having a big say on how to spend her remaining days once she knew the end was near.

Her approach exemplified what she had always championed and done – to help the dying live out their days as comfortably and with as much dignity as possible.

“When she discovered that the cancer had come back and she had not much longer to live, we quickly went to Ireland to see the family. We had two weeks of wonderful time,” said her husband, Dr Goh Hak-Su, 73.

On her last days, he added: “She had the best palliative care from her friends and colleagues at home. She was able to die at home, which she wanted.”

Dr Goh said she was first diagnosed with pancreatic cancer in November 2019. She underwent surgery and chemotherapy till May 2020.

In August last year, a lump was found in her lung and she had surgery to remove it. In November, it was found that the cancer had spread to other parts of her body.

Prof Goh, who was one of the trailblazers in setting up hospice care and introducing palliative care in Singapore, started out as a volunteer at St Joseph’s Home in 1986.

She helped to set up palliative care services at Singapore General Hospital and National Cancer Centre Singapore in 1999, and was founding president of HCA Hospice Care, the country’s largest home hospice care provider.

In an interview with The Straits Times in 2019, Prof Goh said she recognised a need to improve the quality of life for the terminally ill, and set up hospices and palliative care in Singapore, despite being told that there was no need for such services in the 1980s.

She was born on Nov 21, 1949, in Hong Kong to a family of doctors. She attended medical school St Bartholomew’s Hospital, University of London, where she met her future husband, Dr Goh, in 1969.

Recalling their earlier days in London, Dr Goh, who is a pioneer in colorectal surgery here, said: “We were both young and idealistic. We take up medicine because we want to do what medicine should be, not to make money, but to service people, to help people.”

They married in 1974 and became parents to a daughter and a son. The family moved to Singapore in 1981.

The son, who is a 44-year-old doctor, currently resides in Dublin, Ireland, with two daughters, aged five and eight.",Innovate to Advance,0.7655889987945557
43,1321891,New 'ATM' can validate self-swabbed ART for Covid-19 | The Straits Times,SINGAPORE - A local start-up here has come up with an &quot;ATM&quot; - not for withdrawing cash - but to supervise and validate one's self-administered ...,https://www.straitstimes.com/singapore/new-atm-can-validate-self-swabbed-art-for-covid-19,15/2/2022 5:37,15/2/2022 5:00,I,Innovate to Advance,"SINGAPORE - A local start-up here has come up with an ""ATM"" - not for withdrawing cash - but to supervise and validate one's self-administered antigen rapid test (ART) for detecting Covid-19.

The machine, developed by medical supply company Digital Life Line, is set to be trialled with two private healthcare providers here - Raffles Medical Group and Fullerton Health - for its scalability, The Straits Times has learnt.

A spokesman for Raffles Medical Group said it is still exploring the feasibility of the project.

Similarly, a spokesman for Fullerton Health Group told ST that it is assessing the viability and deployment of the machine.

One of the machines has already been placed at Fullerton Health's testing centre at Raffles City.

To use the machine, users must first collect a test kit from their healthcare provider and then self-register by scanning their NRIC or passport at the kiosk. They must then scan the unique QR code on their kit for tagging.

Once registered, they can perform their test in front of the machine, by following the steps illustrated on the screen.

The machine's video camera will also record the entire testing process for auditing purposes if needed.

Digital Life Line's managing director and chief executive Eddie Chng told ST that the machine is also suited to supervise those taking a saliva ART, including the Pasport test, which was developed by Duke-NUS Medical School, Singapore General Hospital and other institutions here.

The Pasport test is said to have a sensitivity rate of 97 per cent - in comparison to the 99.5 per cent of a standard polymerase chain reaction test - as the test has an added amplification step that improves its ability to detect the coronavirus from a saliva sample.

The test kit was licensed to Digital Life Line in December for commercialisation, and the company will be seeking approval with the Health Sciences Authority for use here.

""Even when the Covid-19 pandemic is over, the machine can still be used for other types of rapid tests, such as for influenza,"" said Mr Chng.",Innovate to Advance,0.5620273947715759
44,1321893,New 'ATM' can validate self-swabbed ART for Covid-19 | The Straits Times,SINGAPORE - A local start-up here has come up with an &quot;ATM&quot; - not for withdrawing cash - but to supervise and validate one's self-administered ...,https://www.straitstimes.com/singapore/new-atm-can-validate-self-swabbed-art-for-covid-19?amp;utm_keyword=dlvr.it&amp;utm_medium=social-organic,15/2/2022 5:38,15/2/2022 5:00,I,Innovate to Advance,"SINGAPORE - A local start-up here has come up with an ""ATM"" - not for withdrawing cash - but to supervise and validate one's self-administered antigen rapid test (ART) for detecting Covid-19.

The machine, developed by medical supply company Digital Life Line, is set to be trialled with two private healthcare providers here - Raffles Medical Group and Fullerton Health - for its scalability, The Straits Times has learnt.

A spokesman for Raffles Medical Group said it is still exploring the feasibility of the project.

Similarly, a spokesman for Fullerton Health Group told ST that it is assessing the viability and deployment of the machine.

One of the machines has already been placed at Fullerton Health's testing centre at Raffles City.

To use the machine, users must first collect a test kit from their healthcare provider and then self-register by scanning their NRIC or passport at the kiosk. They must then scan the unique QR code on their kit for tagging.

Once registered, they can perform their test in front of the machine, by following the steps illustrated on the screen.

The machine's video camera will also record the entire testing process for auditing purposes if needed.

Digital Life Line's managing director and chief executive Eddie Chng told ST that the machine is also suited to supervise those taking a saliva ART, including the Pasport test, which was developed by Duke-NUS Medical School, Singapore General Hospital and other institutions here.

The Pasport test is said to have a sensitivity rate of 97 per cent - in comparison to the 99.5 per cent of a standard polymerase chain reaction test - as the test has an added amplification step that improves its ability to detect the coronavirus from a saliva sample.

The test kit was licensed to Digital Life Line in December for commercialisation, and the company will be seeking approval with the Health Sciences Authority for use here.

""Even when the Covid-19 pandemic is over, the machine can still be used for other types of rapid tests, such as for influenza,"" said Mr Chng.",Innovate to Advance,0.5620273947715759
45,1321949,New 'ATM' can validate self-swabbed ART for Covid-19 | The Straits Times,SINGAPORE - A local start-up here has come up with an &quot;ATM&quot; - not for withdrawing cash - but to supervise and validate one's self-administered ...,https://straitstimes.com/singapore/new-atm-can-validate-self-swabbed-art-for-covid-19,15/2/2022 10:59,15/2/2022 4:00,I,Innovate to Advance,"SINGAPORE - A local start-up here has come up with an ""ATM"" - not for withdrawing cash - but to supervise and validate one's self-administered antigen rapid test (ART) for detecting Covid-19.

The machine, developed by medical supply company Digital Life Line, is set to be trialled with two private healthcare providers here - Raffles Medical Group and Fullerton Health - for its scalability, The Straits Times has learnt.

A spokesman for Raffles Medical Group said it is still exploring the feasibility of the project.

Similarly, a spokesman for Fullerton Health Group told ST that it is assessing the viability and deployment of the machine.

One of the machines has already been placed at Fullerton Health's testing centre at Raffles City.

To use the machine, users must first collect a test kit from their healthcare provider and then self-register by scanning their NRIC or passport at the kiosk. They must then scan the unique QR code on their kit for tagging.

Once registered, they can perform their test in front of the machine, by following the steps illustrated on the screen.

The machine's video camera will also record the entire testing process for auditing purposes if needed.

Digital Life Line's managing director and chief executive Eddie Chng told ST that the machine is also suited to supervise those taking a saliva ART, including the Pasport test, which was developed by Duke-NUS Medical School, Singapore General Hospital and other institutions here.

The Pasport test is said to have a sensitivity rate of 97 per cent - in comparison to the 99.5 per cent of a standard polymerase chain reaction test - as the test has an added amplification step that improves its ability to detect the coronavirus from a saliva sample.

The test kit was licensed to Digital Life Line in December for commercialisation, and the company will be seeking approval with the Health Sciences Authority for use here.

""Even when the Covid-19 pandemic is over, the machine can still be used for other types of rapid tests, such as for influenza,"" said Mr Chng.",Innovate to Advance,0.5620273947715759
46,1323259,"Pioneer of palliative care, Prof Cynthia Goh, dies of pancreatic cancer at age 72 | The Straits Times","SINGAPORE - Well-known palliative care pioneer, Professor Cynthia Goh, died of pancreatic cancer on Sunday night (Feb 13) at the age of 72 – ...",https://straitstimes.com/singapore/community/pioneer-of-palliative-care-prof-cynthia-goh-dies-of-pancreatic-cancer-at-age-72,17/2/2022 9:36,14/2/2022 20:09,C,Care to Heal,"SINGAPORE - Well-known palliative care pioneer, Professor Cynthia Goh, died of pancreatic cancer on Sunday night (Feb 13) at the age of 72 – but not before having a big say on how to spend her remaining days once she knew the end was near.

Her approach exemplified what she had always championed and done – to help the dying live out their days as comfortably and with as much dignity as possible.

“When she discovered that the cancer had come back and she had not much longer to live, we quickly went to Ireland to see the family. We had two weeks of wonderful time,” said her husband, Dr Goh Hak-Su, 73.

On her last days, he added: “She had the best palliative care from her friends and colleagues at home. She was able to die at home, which she wanted.”

Dr Goh said she was first diagnosed with pancreatic cancer in November 2019. She underwent surgery and chemotherapy till May 2020.

In August last year, a lump was found in her lung and she had surgery to remove it. In November, it was found that the cancer had spread to other parts of her body.

Prof Goh, who was one of the trailblazers in setting up hospice care and introducing palliative care in Singapore, started out as a volunteer at St Joseph’s Home in 1986.

She helped to set up palliative care services at Singapore General Hospital and National Cancer Centre Singapore in 1999, and was founding president of HCA Hospice Care, the country’s largest home hospice care provider.

In an interview with The Straits Times in 2019, Prof Goh said she recognised a need to improve the quality of life for the terminally ill, and set up hospices and palliative care in Singapore, despite being told that there was no need for such services in the 1980s.

She was born on Nov 21, 1949, in Hong Kong to a family of doctors. She attended medical school St Bartholomew’s Hospital, University of London, where she met her future husband, Dr Goh, in 1969.

Recalling their earlier days in London, Dr Goh, who is a pioneer in colorectal surgery here, said: “We were both young and idealistic. We take up medicine because we want to do what medicine should be, not to make money, but to service people, to help people.”

They married in 1974 and became parents to a daughter and a son. The family moved to Singapore in 1981.

The son, who is a 44-year-old doctor, currently resides in Dublin, Ireland, with two daughters, aged five and eight.",Innovate to Advance,0.7655889987945557
